track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var
Outkast - Hey Ya! (Official HD Video),36,YouTube,Outkast,304000,Liked videos,LL,729,0,530,0,false,5.542542619065821,E,minor,80.74951171875,"(13, 13081)",21.564549030228108,12.211039190870938,2077.7294585343484,515.2748550190702,0.023359854,0.07027419
"Justin Timberlake - CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official Video)",37,YouTube,Justin Timberlake,286000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Sia - Rainbow (Lyrics) - My Little Pony: The Movie (Soundtrack) [HD],38,YouTube,Flutter525,201000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
The Misfits-Skulls,39,YouTube,Beck Martens,178000,Liked videos,LL,729,0,530,0,false,7.797479984249901,A,major,112.34714673913044,"(13, 7619)",20.56920148853765,11.827795037278236,2601.1970030911643,820.6612219911033,0.045824848,0.052057486
The Misfits - Astro Zombies (Lyric Video),40,YouTube,Pixel Potion,135000,Liked videos,LL,729,0,530,0,false,7.527806563039723,E,minor,107.666015625,"(13, 5790)",20.291334339561644,11.217271357659461,2528.8184349382846,572.3244463766812,0.047644343,0.11109317
In The Doorway (C.I. Recording 1978),41,YouTube,The Misfits - Topic,85000,Liked videos,LL,729,0,530,0,false,6.323561643835617,E,minor,143.5546875,"(13, 3650)",21.217136419073512,11.246450254287371,2049.669755772079,422.7106009575126,0.018088415,0.046357002
TVアニメ『呪術廻戦』第2期「懐玉・玉折」ノンクレジットOPムービー／OPテーマ：キタニタツヤ「青のすみか」｜毎週木曜夜11時56分～MBS/TBS系列全国28局にて放送中!!,42,YouTube,TOHO animation チャンネル,91000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
The End of the World,43,YouTube,Skeeter Davis - Topic,158000,Liked videos,LL,729,0,530,0,false,2.4437591776798824,A#,major,69.83741554054055,"(13, 6810)",24.646218658346267,10.166256899977107,1850.307410184804,699.04257195315,0.022577059,0.12544316
Tell Her No The Zombies ReStored ReCut Video TRUE 1964 STEREO HiQ Hybrid JARichardsFilm,44,YouTube,jarichards99utube,135000,Liked videos,LL,729,0,530,0,false,3.6130870165745854,B,major,135.99917763157896,"(13, 5792)",22.46377246163337,11.001462481795208,1876.2899779571032,775.8236417695203,0.07189797,0.2328972
The Zombies - Time Of The Season (Lyric Video),45,YouTube,The Zombies Music,221000,Liked videos,LL,729,0,530,0,false,3.234997372569627,E,minor,123.046875,"(13, 9515)",22.45826104642042,11.908761693694846,2377.152981723368,815.9764974938133,0.06652246,0.19983822
The Zombies - She's Not There,46,YouTube,nothinking4meman,144000,Liked videos,LL,729,0,530,0,false,2.6080426356589146,A,major,89.10290948275862,"(13, 6192)",22.849689032826056,10.863355745052878,1779.6059747132676,862.902096161086,0.021106115,0.10061779
NEW 📀 Let's Live For Today - Grass Roots {Stereo} 1967,47,YouTube,Smurfstools Oldies Music Time Machine,175000,Liked videos,LL,729,0,530,0,false,3.165934212278599,C#,minor,117.45383522727273,"(13, 7509)",22.586062984565448,11.84003456594195,2575.259267202317,906.061007207175,0.062249146,0.18954206
The green man - illegal (TGM Basswerk rmx),48,YouTube,MultiJebote,393000,Liked videos,LL,729,0,530,0,false,4.937936338894805,G,major,89.10290948275862,"(13, 16902)",20.90389864573374,12.067898511844138,3242.4341861082544,1344.1562448372417,0.053409647,0.06720639
The Clash - Rock the Casbah (Official Video),49,YouTube,The Clash,220000,Liked videos,LL,729,0,530,0,false,6.11900983814662,A,minor,129.19921875,"(13, 9453)",21.96459385121748,13.192218418444503,2999.5449916398543,673.3025891602031,0.05456292,0.04018494
The Clash - Police On My Back [[DJK VIDEO]],50,YouTube,La Oveja Estigma,196000,Liked videos,LL,729,0,530,0,false,7.513057929724597,D,major,143.5546875,"(13, 8424)",21.017687246731203,11.646817525843527,2318.414117895529,424.16975228205854,0.024087947,0.022607397
THE RASCALS - GROOVIN ON A SUNDAY AFTERNOON.wmv,51,YouTube,Edmund Martin,158000,Liked videos,LL,729,0,530,0,false,2.865566037735849,A#,major,107.666015625,"(13, 6784)",25.414262559014254,14.531646930144168,1590.7015234246458,773.4032717703383,0.049393725,0.21032962
KARA - ミスター M/V,52,YouTube,DSPmedia,194000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Hai Yorokonde / Kocchi no Kento MV,53,YouTube,こっちのけんと,163000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
【第75回NHK紅白歌合戦 歌唱曲】踊り子 / Vaundy：MUSIC VIDEO,54,YouTube,Vaundy,246000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
【Ado】New Genesis / 新時代 (UTA from ONE PIECE FILM RED),55,YouTube,Ado,238000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
【パプリカ】ダンス ミュージックビデオ | Foorin×米津玄師 | NHK,56,YouTube,NHK,208000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Creepy Nuts - Bling-Bang-Bang-Born 『GRAMMY.com | Global Spin Live』,57,YouTube,Creepy Nuts,171000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
ILLIT (아일릿) ‘Magnetic’ Official MV,58,YouTube,HYBE LABELS,189000,Liked videos,LL,729,0,530,0,false,4.58906982482112,A#,minor,129.19921875,"(13, 8106)",22.34274287816819,11.038301712770963,2640.2038915481326,1334.7904802744283,0.029927539,0.056338478
Demolished,59,YouTube,Unwound,169000,Liked videos,LL,729,0,530,0,false,7.507419620774938,G,major,99.38401442307692,"(13, 7278)",21.2678787652016,12.146404911068545,2405.7198056079383,572.5372679162904,0.034651954,0.02819794
Push It To The Limit - Paul Engemann,60,YouTube,Stefano Balboa,183000,Liked videos,LL,729,0,530,0,false,8.261101243339255,C,major,151.99908088235293,"(13, 7882)",21.910059918553745,11.813589435665456,2459.3800966490917,576.20946510036,0.03232831,0.08779791
POISON THE WELL - NERDY,61,YouTube,POISON THE WELL (OFFICIAL),162000,Liked videos,LL,729,0,530,0,false,6.426101987899741,D,minor,117.45383522727273,"(13, 6942)",20.463238618068704,12.007756050856058,2887.60611509771,573.8862742902093,0.04485941,0.038499143
That Day Will Come,62,YouTube,Capleton - Topic,247000,Liked videos,LL,729,0,530,0,false,3.8662144337667232,G,minor,151.99908088235293,"(13, 10614)",22.53988529677932,10.51830864529276,2777.6611996939405,822.6348771446213,0.0311615,0.036057986
Matthew Wilder - Break My Stride,63,YouTube,Infinity,195000,Liked videos,LL,729,0,530,0,false,5.558097962102252,D,minor,107.666015625,"(13, 8391)",22.475229775101873,12.113179623428827,2581.191114496527,772.7953969449593,0.032589544,0.056943472
Sizzla Kalonji - Solid As A Rock (Official Audio),64,YouTube,Sizzla,215000,Liked videos,LL,729,0,530,0,false,4.395499783643444,D,minor,129.19921875,"(13, 9244)",24.028928041117116,11.024965155473957,2387.02462400476,873.4066663416982,0.0122618945,0.032728296
Lil' Troy - Wanna Be A Baller (Official Music Video),65,YouTube,LilTroy,250000,Liked videos,LL,729,0,530,0,false,5.595165039516504,F,minor,92.28515625,"(13, 10755)",23.066091679197534,10.991493967062508,2161.945792510724,1089.5437384699455,0.01820698,0.050509244
93 'Til Infinity (Instrumental),66,YouTube,Souls of Mischief,293000,Liked videos,LL,729,0,530,0,false,4.959532517093337,G#,major,103.359375,"(13, 12578)",23.288853088592344,12.963242284943142,1856.5801074445126,934.2320437852204,0.02231094,0.113431655
"Shook Ones, Pt  II (Instrumental)",67,YouTube,Mobb Deep,277000,Liked videos,LL,729,0,530,0,false,3.768146345556768,G,minor,184.5703125,"(13, 11917)",21.228694461526555,11.724542955618007,1892.5913693274724,955.1823252227501,0.022427645,0.070483044
Group Home - Supa Star (Official Video) [Explicit],68,YouTube,UPROXX,239000,Liked videos,LL,729,0,530,0,false,5.586317633320358,F#,minor,92.28515625,"(13, 10276)",22.407939548186665,15.537860098844822,2534.0330984522634,957.9962239857272,0.023768306,0.052334666
Gladys Knight & The Pips - Save the Overtime (For Me),69,YouTube,Gladys Knight,234000,Liked videos,LL,729,0,530,0,false,6.709317389138017,A,major,107.666015625,"(13, 10035)",21.634642005164025,11.51961027893366,2476.8996667188417,788.6857993078972,0.032350037,0.049257614
Luther Vandross - Stop to Love - Wembley Stadium 1989,70,YouTube,sonymusicvevo,269000,Liked videos,LL,729,0,530,0,false,5.1752915766738665,C#,major,143.5546875,"(13, 11575)",22.18203598688758,11.181253686492159,1959.3789163415984,920.1307656938153,0.016296552,0.031141074
Gayngs - The Gaudy Side of Town,71,YouTube,WhatAreTheYouthToDo,428000,Liked videos,LL,729,0,530,0,false,3.943674976915974,B,minor,135.99917763157896,"(13, 18411)",22.739855213247626,10.913768661953938,1621.0701799767628,709.9750581816454,0.009300764,0.029800462
One Too Many Mornings,72,YouTube,The Chemical Brothers,254000,Liked videos,LL,729,0,530,0,false,4.280748417866643,D,major,172.265625,"(13, 10903)",21.477000536797508,11.775400228695618,2448.6535014200226,921.2692788743904,0.022988532,0.07529273
Chico's Groove,73,YouTube,The Chemical Brothers,289000,Liked videos,LL,729,0,530,0,false,3.3420439012623624,G,major,129.19921875,"(13, 12437)",21.376902256099264,11.736608756555746,2442.702279351799,723.3650292794857,0.030997239,0.07676659
Chemical Beats,74,YouTube,The Chemical Brothers,291000,Liked videos,LL,729,0,530,0,false,6.553902751119642,C,major,123.046875,"(13, 12504)",20.6127139990032,12.467497735412808,2603.638107549487,683.386672588525,0.039652877,0.04923063
The Chemical Brothers - Let Forever Be,75,YouTube,The Chemical Brothers,223000,Liked videos,LL,729,0,530,0,false,4.760233918128655,D#,major,83.35433467741936,"(13, 9576)",21.529202401460893,11.129753203221982,2293.9058158304088,486.39217538783953,0.024845028,0.051174562
The Holiday Song,76,YouTube,PixiesOfficial,135000,Liked videos,LL,729,0,530,0,false,5.814431210081133,C,major,161.4990234375,"(13, 5793)",22.440631688624514,11.84469655656191,3000.5473992775014,569.2067746998246,0.050052706,0.035250306
Pixies - Dig For Fire & Allison (Official Video),77,YouTube,4AD,270000,Liked videos,LL,729,0,530,0,false,5.362280096585029,E,minor,107.666015625,"(13, 11596)",21.20035326559849,11.832365370241048,2349.2608703907636,808.7446127663078,0.035915695,0.04107743
All Over the World,78,YouTube,PixiesOfficial,327000,Liked videos,LL,729,0,530,0,false,4.013933319115661,D,major,112.34714673913044,"(13, 14067)",22.013635500853365,11.095084715558208,2324.4438138963355,766.7711771803456,0.027468774,0.028649712
Gouge Away,79,YouTube,PixiesOfficial,163000,Liked videos,LL,729,0,530,0,false,3.8827142857142856,E,major,123.046875,"(13, 7000)",22.01217216452058,11.296064322930935,2179.0349099720015,771.2522786146695,0.019516952,0.02474567
PIXIES - Velouria (Alternative Version),80,YouTube,PixiesOfficial,223000,Liked videos,LL,729,0,530,0,false,3.56375,F#,major,123.046875,"(13, 9600)",21.734241288935916,11.129258217718496,2091.900420566853,514.0512170537105,0.016887091,0.028985765
"Pixies - Wave Of Mutilation (John Peel Session, 1989) [Official Audio]",81,YouTube,PixiesOfficial,147000,Liked videos,LL,729,0,530,0,false,3.111655085281112,F,major,117.45383522727273,"(13, 6332)",21.689526180469915,11.821977210407873,1866.3191741432092,920.4658055875742,0.048460614,0.18586569
Jonathan Richman - Egyptian Reggae (Surrender to Jonathan),82,YouTube,vasilisp82,231000,Liked videos,LL,729,0,530,0,false,7.643987501259954,C,major,103.359375,"(13, 9921)",23.30303032644046,11.265067163099294,1270.476837893508,578.9993087509789,0.00408989,0.025310155
There's A Place Called Africa - Original,83,YouTube,Junior Byles - Topic,178000,Liked videos,LL,729,0,530,0,false,3.396105593308939,B,minor,143.5546875,"(13, 7652)",24.14459002560316,12.150720858762611,2286.790745288563,1093.8438182881623,0.030534526,0.13142806
"Beres Hammond - Irie And Mello /  Irie Version ( Londisc Records, 12 inch)",84,YouTube,reggaeinomano,625000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Mason Williams - Classical Gas (1968),85,YouTube,vintage video clips,184000,Liked videos,LL,729,0,530,0,false,3.550631313131313,A,minor,161.4990234375,"(13, 7920)",24.016416094988003,12.678617777834535,1693.1181757658665,518.759206334343,0.0065400354,0.0071116374
Darkwave Driver / Big Drill Car,86,YouTube,anton newcombe,463000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Skee-Lo - I Wish,87,YouTube,SkeeLoVEVO,254000,Liked videos,LL,729,0,530,0,false,6.305705650700614,G,major,99.38401442307692,"(13, 10919)",22.01051756692694,11.796758064520356,2739.1379527824465,678.3701075956562,0.036757573,0.034145344
Phil Collins - One More Night (Official Music Video) [HD Upgrade],88,YouTube,Phil Collins,317000,Liked videos,LL,729,0,530,0,false,2.9651785059746354,D#,major,67.99958881578948,"(13, 13641)",23.958696655311538,10.941932531558967,1848.2483614412072,610.3485969323838,0.011891451,0.07641822
Colder - Confusion,89,YouTube,Sound Station Strategy,297000,Liked videos,LL,729,0,530,0,false,6.468946047678796,C,minor,99.38401442307692,"(13, 12752)",21.333783875857428,11.753160144956803,2207.3082248686605,945.3683721017351,0.022976477,0.03666358
The Angel - Strange Times,90,YouTube,sensei1203,357000,Liked videos,LL,729,0,530,0,false,4.192702913631634,F#,minor,92.28515625,"(13, 15376)",21.996495869820635,11.128409220203926,2546.4857490202025,1265.0050274113921,0.046278022,0.12397669
Jefferson Starship - Miracles (Official Audio),91,YouTube,Jefferson Starship,415000,Liked videos,LL,729,0,530,0,false,3.305035325782214,E,minor,112.34714673913044,"(13, 17834)",23.6614729310454,11.21835535669813,1768.1583601102277,540.7263848078804,0.012797401,0.071908996
George Benson  -  Lady Love Me ( One More Time ),92,YouTube,AuntieSoul34,244000,Liked videos,LL,729,0,530,0,false,5.384505158578525,A,major,103.359375,"(13, 10468)",22.034371507353598,11.378614311650463,2645.9212585847617,717.6866595820474,0.046296798,0.11428936
Dr. Dre - Let Me Ride [Official Music Video],93,YouTube,Dr. Dre,259000,Liked videos,LL,729,0,530,0,false,5.7069725596041385,G,minor,92.28515625,"(13, 11115)",22.347622891241212,12.286165913606844,2355.9580654361944,879.598965073438,0.027633034,0.06885781
Jackson 5 - Never Can Say Goodbye,94,YouTube,j5fan4ever2,183000,Liked videos,LL,729,0,530,0,false,5.18125,D,major,161.4990234375,"(13, 7840)",22.67856919027518,11.424514516104468,2462.1995437797177,632.618399087401,0.037293773,0.11622424
Wednesday Memory,95,YouTube,DMX Krew - Topic,283000,Liked videos,LL,729,0,530,0,false,6.39593950353444,G#,minor,107.666015625,"(13, 12166)",23.565768611873427,11.830024461002822,2325.4099614725637,1076.4756923989019,0.018267913,0.03630112
Pattern Against User,96,YouTube,At The Drive In,198000,Liked videos,LL,729,0,530,0,false,6.567723004694836,D,major,161.4990234375,"(13, 8520)",21.927934342739366,11.701816783557147,2681.5097561422804,733.0331884024857,0.039745416,0.03907323
Primal Scream - Shoot Speed / Kill Light (Official Audio),97,YouTube,Primal Scream,321000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Trumpet Blues by Christopher Norton  |  RCM piano etudes grade 2  |  Celebration Series 6th edition,98,YouTube,Piano with Beth,56000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Tony Gets Wasted In,99,YouTube,Minutemen - Topic,131000,Liked videos,LL,729,0,530,0,false,4.252396166134186,A,minor,161.4990234375,"(13, 5634)",22.087269276056986,12.169223124561986,2353.384930463514,409.048772498764,0.020560276,0.017303674
Sickles And Hammers,100,YouTube,Minutemen - Topic,48000,Liked videos,LL,729,0,530,0,false,6.94154895275207,G,major,135.99917763157896,"(13, 2053)",22.156090735318358,11.704638332422455,2307.1639836663235,763.5586667865197,0.025018405,0.03333635
Take Five,101,YouTube,Dave Brubeck,325000,Liked videos,LL,729,0,530,0,false,4.189115788374158,D#,major,151.99908088235293,"(13, 19147)",23.076525173313566,13.05441457136348,2193.561682925509,635.603273278378,0.016889911,0.031905334
Dynasty -  Adventures In The Land Of Music (1980),102,YouTube,Pat Turner,261000,Liked videos,LL,729,0,530,0,false,5.914443750557588,D#,minor,78.30255681818181,"(13, 11209)",21.8874963394416,11.768028529008731,2988.0746624616468,998.086207419947,0.07971364,0.1657127
Moonlight - Kali Uchis || Harmonial Cave,103,YouTube,HÃRMONIAL CAVE,188000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Soundgarden - Rusty Cage,104,YouTube,Soundgarden,234000,Liked videos,LL,729,0,530,0,false,6.337681736705836,A,major,103.359375,"(13, 10042)",22.155281446077623,12.031012207857822,2655.097715796648,730.8290688935264,0.043547053,0.11075842
'The Fourth Phase' Full Scene: Magical Session in Japanese Forest,105,YouTube,Red Bull Snow,297000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Gimme a Break Theme Song Intro,106,YouTube,CrazyAboutTV,62000,Liked videos,LL,729,0,530,0,false,5.535822021116139,D,major,172.265625,"(13, 2652)",20.535143471584554,11.746338732632625,2410.804268140837,1324.3769790008705,0.2254981,0.38268396
Do Your Thing (Extended Jam),107,YouTube,Isaac Hayes,1983000,Liked videos,LL,729,0,530,0,false,4.984880956563492,F,major,151.99908088235293,"(13, 85389)",21.8789978982549,11.412856899629793,1781.9298399242196,703.1609893189103,0.013392554,0.025377119
mio mao // Animation meme,108,YouTube,hypersoup,13000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
He's been ejected (among us) #animation #amongus #art #drawing,109,YouTube,hypersoup,16000,Liked videos,LL,729,0,530,0,false,5.234206471494607,A#,major,172.265625,"(13, 649)",22.044180815599173,11.980678997141574,1739.0101883994496,620.8728812174008,0.009102955,0.022848794
Michael Jackson - Don't Stop 'Til You Get Enough (Official Video - Upscaled),110,YouTube,Michael Jackson,254000,Liked videos,LL,729,0,530,0,false,7.534561789512285,B,major,117.45383522727273,"(13, 10908)",21.886685436905772,11.999069321347978,2925.690723713804,877.7175139634636,0.057918962,0.09603915
The Jacksons - Blame It On the Boogie (Official Video),111,YouTube,The Jacksons,213000,Liked videos,LL,729,0,530,0,false,6.493881118881119,D#,major,112.34714673913044,"(13, 9152)",22.46481217268484,10.786496781308879,2725.47770934697,953.955272117233,0.044081256,0.0921047
Shogun - Summer [1995],112,YouTube,skunk-e-1,295000,Liked videos,LL,729,0,530,0,false,4.316341002206114,G,minor,161.4990234375,"(13, 12692)",22.232160778239482,11.957024962337465,1660.5554118209327,594.1532685535301,0.008206683,0.01776365
Bonnie Tyler - Holding Out For A Hero (Official HD Video),113,YouTube,Bonnie Tyler,285000,Liked videos,LL,729,0,530,0,false,6.247917687408133,E,minor,151.99908088235293,"(13, 12246)",21.67020508026005,11.086153910857032,2603.549272421294,572.2135762199741,0.032656968,0.047488242
Bonnie Tyler - Total Eclipse of the Heart (Turn Around) (Official Video),114,YouTube,Bonnie Tyler,334000,Liked videos,LL,729,0,530,0,false,4.035465924895688,G#,major,129.19921875,"(13, 14380)",23.957177586429065,11.191579434535821,2478.7945315456327,931.5846966876734,0.03127483,0.084032364
Juice Newton - Angel Of The Morning (Official Music Video),115,YouTube,JuiceNewtonVEVO,234000,Liked videos,LL,729,0,530,0,false,3.8351090311659863,G#,major,151.99908088235293,"(13, 10043)",24.402818248215308,11.028531922225156,2314.9643272339754,788.5295334716036,0.019485222,0.025299769
Two Dope Boyz (In a Cadillac) (Instrumental),116,YouTube,Outkast,169000,Liked videos,LL,729,0,530,0,false,4.7676725919801575,F#,major,92.28515625,"(13, 7257)",21.637304253997172,12.577485404726252,2744.9097550423494,1162.2127836994312,0.048575826,0.07921305
Bouncing Souls - Neurotic,117,YouTube,Millenc0linSkatePunk,175000,Liked videos,LL,729,0,530,0,false,5.412586482171368,E,major,143.5546875,"(13, 7516)",21.433732270643205,11.834236956070386,2225.681801073266,783.9356316903443,0.04148592,0.12847345
Ride - Taste,118,YouTube,RideOfficial,203000,Liked videos,LL,729,0,530,0,false,6.99080839028989,D,major,135.99917763157896,"(13, 8486)",21.572810079375664,11.167820134802955,2749.117145592395,700.3001199281849,0.05268491,0.084170684
Ride - Vapour Trail,119,YouTube,RideOfficial,258000,Liked videos,LL,729,0,530,0,false,2.9866822640151174,E,major,107.666015625,"(13, 11113)",22.832547454527962,11.42422977378855,2819.815792468965,659.4350382012492,0.042158972,0.085118026
Ride - Seagull,120,YouTube,RideOfficial,369000,Liked videos,LL,729,0,530,0,false,5.246901151450324,B,minor,69.83741554054055,"(13, 15893)",21.28845651402198,11.646356707803132,2985.189355537295,436.6292743419834,0.0559921,0.05990523
Ride - Dreams Burn Down,121,YouTube,RideOfficial,364000,Liked videos,LL,729,0,530,0,false,3.6408342900880215,D,major,135.99917763157896,"(13, 15678)",21.555308149674307,11.727352727268197,3046.0524957713774,498.0799104418991,0.058060367,0.061765447
my bloody valentine – soon (official video),122,YouTube,my bloody valentine,208000,Liked videos,LL,729,0,530,0,false,5.463782584581254,F#,minor,107.666015625,"(13, 9015)",21.69606814943223,12.11548001636584,2245.4195543710994,421.68843550818013,0.021981707,0.049982764
Ride - Leave Them All Behind,123,YouTube,RideOfficial,497000,Liked videos,LL,729,0,530,0,false,3.3761095020087826,B,major,92.28515625,"(13, 21406)",21.33192926613147,11.560534862810716,2890.5035406637253,620.7755662139552,0.054724146,0.05121859
Barry White - Never Never Gonna Give Ya Up • TopPop,124,YouTube,TopPop,238000,Liked videos,LL,729,0,530,0,false,6.129379526326091,G,major,172.265625,"(13, 10218)",21.918216781219996,11.43032030667236,2964.102841783022,884.5114340920647,0.04047923,0.04036444
Dr. Hook - Sexy Eyes • TopPop,125,YouTube,TopPop,175000,Liked videos,LL,729,0,530,0,false,7.889599147689439,A,minor,103.359375,"(13, 7509)",23.251122907751558,11.283999286544665,2121.2458937081838,880.5152723452974,0.015175259,0.024381565
Juice Newton - Queen Of Hearts • TopPop,126,YouTube,TopPop,195000,Liked videos,LL,729,0,530,0,false,6.1416098552804685,D,major,172.265625,"(13, 8361)",22.234138186471473,11.408686476982345,2745.3703885381674,655.1211166108286,0.03245732,0.03110164
KC & The Sunshine Band - Please Don't Go (1979) • TopPop,127,YouTube,TopPop,228000,Liked videos,LL,729,0,530,0,false,5.608597978147657,A#,minor,95.703125,"(13, 9793)",23.42071759189423,11.560737168824785,2881.792518680548,854.2456443059227,0.036615897,0.04753866
Lobo - I'd Love You To Want Me • TopPop,128,YouTube,TopPop,211000,Liked videos,LL,729,0,530,0,false,4.755176211453745,A#,major,151.99908088235293,"(13, 9080)",22.83075478328712,10.728496353749742,2341.1542506600563,790.7352032898355,0.021074688,0.026660366
Off Parting Sound,129,YouTube,Haste - Topic,288000,Liked videos,LL,729,0,530,0,false,6.016607545952918,F#,minor,135.99917763157896,"(13, 12404)",21.353669693907513,11.339246776575372,2533.293086636477,755.005893920262,0.03145759,0.031605043
TRF / CRAZY GONNA CRAZY,130,YouTube,TRF ,390000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Baton - Starlight,131,YouTube,Electronic Gems,368000,Liked videos,LL,729,0,530,0,false,5.785258233769517,D,major,99.38401442307692,"(13, 15819)",22.388493074265256,10.491567563927868,1493.589051800468,838.830781128656,0.009424541,0.029015083
Bewildered,132,YouTube,James Brown,146000,Liked videos,LL,729,0,530,0,false,3.2681101735392453,F,major,107.666015625,"(13, 6281)",22.698705782827368,11.347210864739107,2289.5743578725023,639.2054749700065,0.04001559,0.14665106
SkyJam,133,YouTube,Gilock,292000,Liked videos,LL,729,0,530,0,false,3.620961952620244,F,major,86.1328125,"(13, 12537)",21.64907241054876,10.737552837248801,2476.332754074044,852.1012524850614,0.025485896,0.052186985
The Brian Jonestown Massacre- Bravery Repetition and Noise (Full Album),134,YouTube,Paul Eberhardt,2756000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
"Brian Jonestown Massacre - Dark Wave Driver, Big Drill Car",135,YouTube,Kolkrabbi,456000,Liked videos,LL,729,0,530,0,false,7.3508360522022835,F,minor,107.666015625,"(13, 19616)",21.371507349744466,13.095191456355009,1459.7525399455203,462.72373980370566,0.0053315675,0.020473547
Lobby Music (Original Soundtrack),136,YouTube,Kahoot! - Topic,145000,Liked videos,LL,729,0,530,0,false,4.545146726862303,C,minor,117.45383522727273,"(13, 6202)",23.723981003269497,11.430994072138663,1604.754849141974,951.8744428364303,0.010478582,0.028258739
Helmet - Unsung,137,YouTube,HelmetVEVO,236000,Liked videos,LL,729,0,530,0,false,7.187654077507149,E,major,161.4990234375,"(13, 10141)",20.9871757816885,12.653253275322063,2417.1952065317637,667.3785911347888,0.024040738,0.029587867
George Benson - Nothing's Gonna Change My Love For You • TopPop,138,YouTube,TopPop,234000,Liked videos,LL,729,0,530,0,false,3.341509433962264,C#,major,135.99917763157896,"(13, 10070)",24.043921778033507,11.951866082113813,1939.7893554206978,675.7795297944716,0.010740708,0.015677819
Natalie Cole - Miss You Like Crazy,139,YouTube,NatalieColeMusic,233000,Liked videos,LL,729,0,530,0,false,2.887137012274224,F#,minor,129.19921875,"(13, 10021)",23.930584377327914,11.431430222658712,2213.647354665785,623.008857709298,0.020375079,0.061800867
Black Velvet,140,YouTube,Alannah Myles,288000,Liked videos,LL,729,0,530,0,false,3.27554525844851,D#,major,92.28515625,"(13, 12517)",22.316927891337937,11.291628847527884,2991.30207064727,861.6554339734344,0.036748767,0.05651033
Modern Girl,141,YouTube,Sheena Easton,208000,Liked videos,LL,729,0,530,0,false,4.778501988510826,G,major,117.45383522727273,"(13, 9052)",23.63714168502982,11.162219278737357,2739.4403751394493,903.9732471867333,0.02958308,0.05632599
Sheena Easton - Almost Over You - Official Music Video,142,YouTube,Sheena Easton,218000,Liked videos,LL,729,0,530,0,false,3.137828034990399,G#,major,135.99917763157896,"(13, 9374)",24.90861557430755,11.82966687763309,2313.155865648368,841.2606144073457,0.016378207,0.044044245
Sheena Easton - 9 to 5 (Morning Train) - Official Music Video,143,YouTube,Sheena Easton,200000,Liked videos,LL,729,0,530,0,false,4.546640270175847,F,minor,123.046875,"(13, 8587)",22.760966354025747,10.570733334637634,3443.7998334837825,757.7355837916452,0.055670306,0.061192688
For Your Eyes Only,144,YouTube,Sheena Easton,185000,Liked videos,LL,729,0,530,0,false,3.048528796541626,G,major,83.35433467741936,"(13, 7171)",24.48269302686362,10.941436930794326,1226.2737717209955,508.7441347778484,0.0022429728,0.020325696
Sheena Easton - Strut - Official Music Video,145,YouTube,Sheena Easton,238000,Liked videos,LL,729,0,530,0,false,7.767642165019086,G#,minor,112.34714673913044,"(13, 10217)",21.914317587739696,11.909702806699075,2869.1472311161638,588.90950971268,0.042096768,0.036594216
RUN DMC - You Talk Too Much (Official Video),146,YouTube,Run DMC,252000,Liked videos,LL,729,0,530,0,false,6.606723930913457,E,minor,117.45383522727273,"(13, 10827)",21.566984739839178,12.062990262748785,2790.7932907395048,1118.5545877715426,0.053139675,0.06749746
Nuthin' But A G Thang Instrumental - Dr. Dre & Snoop Dogg,147,YouTube,ThaIntrumentalz,252000,Liked videos,LL,729,0,530,0,false,4.920967593020035,G,major,95.703125,"(13, 10831)",22.090464942713897,12.317716770992295,2392.5617515569893,724.3307568136456,0.035681542,0.13488086
Souls of Mischief - 93 Til Infinity (Instrumental),148,YouTube,adr01t,288000,Liked videos,LL,729,0,530,0,false,4.731360181141841,G#,major,103.359375,"(13, 12366)",22.865241592800736,14.971365342902963,1992.5269883590051,895.1425205903575,0.0089548025,0.021682583
